frame_id,variant,N_orig,N_vox,n_channels,prelude_ms,forward_ms,inverse_ms,total_raht_ms
1,pytorch,396132,218410,11,35.24910099997669,63.537598000039,59.36173099996722,158.1484299999829
1,cuda,396132,218410,11,14.0274819999604,7.581596999898466,14.027098000042315,35.63617699990118
11,pytorch,396205,228791,11,35.89944199995898,65.73146199991697,64.37171799996122,166.00262199983717
11,cuda,396205,228791,11,15.426617999992231,7.9896609998968415,14.80111399996531,38.21739299985438
21,pytorch,396334,235080,11,35.42127100001835,61.06900899999346,64.4065749999072,160.89685499991901
21,cuda,396334,235080,11,15.463739999972859,8.144157999936397,15.086524000025747,38.694421999935
31,pytorch,396483,239747,11,35.77106299997013,61.88862499993775,65.27956700006143,162.9392549999693
31,cuda,396483,239747,11,14.155196999922737,8.01503800005321,15.32694000002266,37.497174999998606
41,pytorch,396678,243420,11,35.884251999959815,65.68667999999889,65.37292100006198,166.94385300002068
41,cuda,396678,243420,11,14.13779099993917,8.05609499991533,15.31478199990488,37.50866799975938
51,pytorch,396866,246070,11,35.91932899996664,64.82316999995419,65.26508999991165,166.00758899983248
51,cuda,396866,246070,11,15.852513000027102,8.37379199992938,15.66736100005528,39.89366600001176
61,pytorch,397063,248723,11,35.55795299996589,62.23405000002913,65.61331400007475,163.40531700006977
61,cuda,397063,248723,11,14.209728999958315,8.2143999999289,15.54537699996672,37.969505999853936
71,pytorch,397289,251100,11,35.94842199993309,64.70407500000874,63.528586999950676,164.1810839998925
71,cuda,397289,251100,11,14.110690000052273,8.313825999948676,15.906018999999105,38.330535000000054
81,pytorch,397564,253707,11,35.95213899995997,61.972690999937186,65.20635600008973,163.13118599998688
81,cuda,397564,253707,11,15.974884999991446,8.531618000006347,16.06547699998373,40.57197999998152
91,pytorch,397947,255575,11,35.80631499994524,67.9246609998927,67.12219700000333,170.85317299984126
91,cuda,397947,255575,11,16.03354099995613,8.567971000047692,15.936196999973617,40.53770899997744
101,pytorch,398231,257650,11,35.835504000033325,64.15174099993237,65.85490999998456,165.84215499995025
101,cuda,398231,257650,11,15.64685499999996,8.654404000026261,16.264872000078867,40.56613100010509
111,pytorch,398536,259513,11,35.4125970000041,62.8478770000811,65.94902999995611,164.2095040000413
111,cuda,398536,259513,11,15.899720999982492,8.665349000011702,16.336841999986973,40.901911999981166
121,pytorch,398814,261298,11,35.89448600007472,66.42723899994962,61.34285300004194,163.66457800006629
121,cuda,398814,261298,11,14.249511999992137,8.547876999955406,16.23636199997236,39.0337509999199
131,pytorch,399155,263147,11,35.993401999917296,62.469550000059826,68.31598499991287,166.77893699989
131,cuda,399155,263147,11,15.961451000066518,8.554789999948298,16.33687599996847,40.853116999983285
141,pytorch,399558,264546,11,36.55724299994745,62.87349399997311,61.82424500002526,161.2549819999458
141,cuda,399558,264546,11,14.268141000002288,8.787783000002491,16.580271000066205,39.636195000070984
151,pytorch,400177,266033,11,35.88134300002821,63.103093999984594,66.43548099998497,165.41991799999778
151,cuda,400177,266033,11,16.156013999989227,8.802919999993719,16.480430000001434,41.43936399998438
161,pytorch,401517,267563,11,36.071908000053554,63.69583900004727,66.23353800000586,166.0012850001067
161,cuda,401517,267563,11,15.925871999911578,8.841928000038024,16.769904999932805,41.53770499988241
171,pytorch,403107,269000,11,36.417219999975714,69.23428400000375,67.41693999993004,173.0684439999095
171,cuda,403107,269000,11,14.17220799999086,8.685354000022016,16.606290000027002,39.46385200003988
181,pytorch,405131,270489,11,36.278472999924816,63.146823000010954,61.69264600009683,161.1179420000326
181,cuda,405131,270489,11,14.337520000026416,8.698954000010417,16.865010999936203,39.901484999973036
191,pytorch,408397,272002,11,36.24955000009322,67.92821399994864,62.40394999997534,166.5817140000172
191,cuda,408397,272002,11,15.014227000051505,8.732427000040843,16.785460999926727,40.532115000019076
201,pytorch,412815,273355,11,36.41076600001725,63.54191200000514,61.99765400003798,161.95033200006037
201,cuda,412815,273355,11,14.405523999926118,8.747500000026776,16.772247999938372,39.925271999891265
211,pytorch,417274,275020,11,36.701811000057205,68.517791999966,61.90011800003958,167.11972100006278
211,cuda,417274,275020,11,14.48894800000744,8.801259999927424,16.87512799992419,40.16533599985905
221,pytorch,421366,276556,11,36.34440700000141,63.64803299993582,62.037693999968724,162.03013399990596
221,cuda,421366,276556,11,14.39570200000162,8.814830000005713,16.955864999999903,40.16639700000724
231,pytorch,425499,278050,11,37.05455700003313,69.51393800000005,62.09178299991436,168.66027799994754
231,cuda,425499,278050,11,14.345144000003529,8.860878000064076,17.024219999939305,40.23024200000691
241,pytorch,430132,279819,11,37.00742099999843,69.66833900003166,67.02433399993879,173.70009399996889
241,cuda,430132,279819,11,16.54085900008795,9.077839000042331,17.368989000033253,42.98768700016353
251,pytorch,435085,281268,11,37.57376299995485,64.703795000014,67.16123900002913,169.43879699999798
251,cuda,435085,281268,11,15.946171999985381,8.93214400002762,17.41628699994635,42.29460299995935
261,pytorch,440049,282704,11,37.09622999997464,63.53541700002552,62.047190000043884,162.67883700004404
261,cuda,440049,282704,11,14.442875000099775,8.961426000041683,17.25718400007281,40.66148500021427
271,pytorch,444731,284335,11,38.01258400005736,64.53077900005155,62.316121999970164,164.85948500007908
271,cuda,444731,284335,11,14.54978900005699,8.991793999939546,17.36330000005637,40.904883000052905
281,pytorch,449567,286083,11,37.68010800001775,64.99731600001724,69.81623700005457,172.49366100008956
281,cuda,449567,286083,11,14.563901999963491,9.017298000003393,17.44563499994456,41.02683499991144
291,pytorch,453743,287397,11,40.503446999991866,67.33678499995222,67.55502499993327,175.39525699987735
291,cuda,453743,287397,11,16.53603599993403,9.236788000066554,17.48554100004185,43.25836500004243
